t,x,y,z,yaw_deg,quality,lidar_hz,pose_hz,localmap_n,raw_n,tf_ok,pose_age_s,icp_fail_n
0.672,-1.181901,0.706301,-0.000105,16.143,0.5152,7.080,0.000,1704,86400,0,0.003,0
1.074,-1.181901,0.706301,-0.000105,16.143,0.5152,11.167,0.000,1704,82656,0,0.405,0
1.499,-1.181901,0.706301,-0.000105,16.143,0.5152,10.631,0.000,1704,86400,0,0.830,0
1.943,-1.181901,0.706301,-0.000105,16.143,0.5152,8.445,0.000,1704,86400,0,1.274,0
2.349,-1.181901,0.706301,-0.000105,16.143,0.5152,19.153,0.000,1704,86400,1,1.680,0
2.754,-1.181901,0.706301,-0.000105,16.143,0.5152,16.369,0.000,1704,86400,1,2.085,0
3.194,-1.181901,0.706301,-0.000105,16.143,0.5152,10.001,0.000,1704,82656,1,2.525,0
3.596,-1.181901,0.706301,-0.000105,16.143,0.5152,15.089,0.000,1704,86400,1,2.927,0
4.002,-1.181901,0.706301,-0.000105,16.143,0.5152,18.312,0.000,1704,86400,1,3.333,0
4.421,-1.181901,0.706301,-0.000105,16.143,0.5152,10.082,0.000,1704,86400,1,3.752,0
4.845,-1.181901,0.706301,-0.000105,16.143,0.5152,14.997,0.000,1704,86400,1,4.176,0
5.246,-1.181901,0.706301,-0.000105,16.143,0.5152,15.046,0.000,1704,86400,1,4.577,0
5.693,-1.181901,0.706301,-0.000105,16.143,0.5152,17.536,0.000,1704,86400,1,5.024,0
6.115,-1.181901,0.706301,-0.000105,16.143,0.5152,15.296,0.000,1704,86400,1,5.446,0
6.521,-1.181901,0.706301,-0.000105,16.143,0.5152,18.042,0.000,1704,86400,1,5.852,0
6.925,-1.181901,0.706301,-0.000105,16.143,0.5152,17.552,0.000,1704,86400,1,6.256,0
7.334,-1.181901,0.706301,-0.000105,16.143,0.5152,15.209,0.000,1704,86400,1,6.665,0
7.742,-1.181901,0.706301,-0.000105,16.143,0.5152,18.691,0.000,1704,86400,1,7.073,0
8.149,-1.181901,0.706301,-0.000105,16.143,0.5152,18.231,0.000,1704,86400,1,7.480,0
8.591,-1.181901,0.706301,-0.000105,16.143,0.5152,15.842,0.000,1704,86400,1,7.922,0
9.016,-1.181901,0.706301,-0.000105,16.143,0.5152,13.551,0.000,1704,82656,1,8.346,0
9.440,-1.181901,0.706301,-0.000105,16.143,0.5152,13.368,0.000,1704,86400,1,8.771,0
9.850,-1.181901,0.706301,-0.000105,16.143,0.5152,15.300,0.000,1704,86400,1,9.181,0
10.259,-1.181901,0.706301,-0.000105,16.143,0.5152,15.512,0.000,1704,86400,1,9.590,0
10.676,-1.181901,0.706301,-0.000105,16.143,0.5152,19.396,0.000,1704,86400,1,10.006,0
11.093,-1.181901,0.706301,-0.000105,16.143,0.5152,20.533,0.000,1704,86304,1,10.424,0
11.494,-1.181901,0.706301,-0.000105,16.143,0.5152,21.702,0.000,1704,86400,1,10.825,0
11.919,-1.181901,0.706301,-0.000105,16.143,0.5152,16.550,0.000,1704,86304,1,11.249,0
12.336,-1.181901,0.706301,-0.000105,16.143,0.5152,18.224,0.000,1704,82656,1,11.667,0
12.740,-1.181901,0.706301,-0.000105,16.143,0.5152,13.744,0.000,1704,86400,1,12.071,0
13.145,-1.181901,0.706301,-0.000105,16.143,0.5152,15.530,0.000,1704,82656,1,12.475,0
13.552,-1.181901,0.706301,-0.000105,16.143,0.5152,9.620,0.000,1704,86400,1,12.883,0
13.992,-1.181901,0.706301,-0.000105,16.143,0.5152,15.427,0.000,1704,86400,1,13.322,0
14.392,-1.181901,0.706301,-0.000105,16.143,0.5152,20.174,0.000,1704,86400,1,13.723,0
14.794,-1.181901,0.706301,-0.000105,16.143,0.5152,17.934,0.000,1704,86400,1,14.125,0
15.213,-1.181901,0.706301,-0.000105,16.143,0.5152,15.842,0.000,1704,86400,1,14.544,0
15.615,-1.181901,0.706301,-0.000105,16.143,0.5152,20.269,0.000,1704,86400,1,14.946,0
16.024,-1.181901,0.706301,-0.000105,16.143,0.5152,17.724,0.000,1704,86304,1,15.355,0
16.433,-1.181901,0.706301,-0.000105,16.143,0.5152,12.647,0.000,1704,86400,1,15.764,0
16.846,-1.181901,0.706301,-0.000105,16.143,0.5152,16.605,0.000,1704,86400,1,16.177,0
17.247,-1.181901,0.706301,-0.000105,16.143,0.5152,14.330,0.000,1704,86400,1,16.577,0
17.694,-1.181901,0.706301,-0.000105,16.143,0.5152,13.277,0.000,1704,86400,1,17.025,0
18.095,-1.181901,0.706301,-0.000105,16.143,0.5152,13.854,0.000,1704,86304,1,17.426,0
18.496,-1.181901,0.706301,-0.000105,16.143,0.5152,13.729,0.000,1704,86400,1,17.826,0
18.920,-1.181901,0.706301,-0.000105,16.143,0.5152,17.009,0.000,1704,86304,1,18.251,0
19.347,-1.181901,0.706301,-0.000105,16.143,0.5152,15.282,0.000,1704,86400,1,18.678,0
19.757,-1.181901,0.706301,-0.000105,16.143,0.5152,18.486,0.000,1704,86400,1,19.088,0
20.173,-1.181901,0.706301,-0.000105,16.143,0.5152,19.987,0.000,1704,82656,1,19.504,0
20.592,-1.181901,0.706301,-0.000105,16.143,0.5152,18.038,0.000,1704,86400,1,19.923,0
20.994,-1.181901,0.706301,-0.000105,16.143,0.5152,20.301,0.000,1704,86400,1,20.325,0
21.414,-1.181901,0.706301,-0.000105,16.143,0.5152,18.405,0.000,1704,86400,1,20.745,0
21.818,-1.181901,0.706301,-0.000105,16.143,0.5152,13.218,0.000,1704,86400,1,21.149,0
22.234,-1.181901,0.706301,-0.000105,16.143,0.5152,17.632,0.000,1704,86400,1,21.565,0
22.636,-1.181901,0.706301,-0.000105,16.143,0.5152,13.296,0.000,1704,86400,1,21.967,0
23.047,-1.181901,0.706301,-0.000105,16.143,0.5152,18.320,0.000,1704,82656,1,22.378,0
23.453,-1.181901,0.706301,-0.000105,16.143,0.5152,20.978,0.000,1704,86400,1,22.784,0
23.873,-1.181901,0.706301,-0.000105,16.143,0.5152,20.092,0.000,1704,86400,1,23.204,0
24.275,-1.181901,0.706301,-0.000105,16.143,0.5152,14.729,0.000,1704,86400,1,23.606,0
24.694,-1.181901,0.706301,-0.000105,16.143,0.5152,19.905,0.000,1704,86400,1,24.025,0
25.095,-1.181901,0.706301,-0.000105,16.143,0.5152,13.110,0.000,1704,82560,1,24.426,0
25.502,-1.181901,0.706301,-0.000105,16.143,0.5152,11.848,0.000,1704,86400,1,24.833,0
25.921,-1.181901,0.706301,-0.000105,16.143,0.5152,17.388,0.000,1704,86304,1,25.252,0
26.322,-1.181901,0.706301,-0.000105,16.143,0.5152,18.361,0.000,1704,86400,1,25.653,0
26.724,-1.181901,0.706301,-0.000105,16.143,0.5152,19.380,0.000,1704,86400,1,26.055,0
27.148,-1.181901,0.706301,-0.000105,16.143,0.5152,18.437,0.000,1704,86400,1,26.479,0
27.549,-1.181901,0.706301,-0.000105,16.143,0.5152,18.996,0.000,1704,86400,1,26.880,0
27.990,-1.181901,0.706301,-0.000105,16.143,0.5152,16.997,0.000,1704,86400,1,27.321,0
28.396,-1.181901,0.706301,-0.000105,16.143,0.5152,12.566,0.000,1704,86400,1,27.726,0
28.847,-1.181901,0.706301,-0.000105,16.143,0.5152,15.565,0.000,1704,86400,1,28.178,0
29.247,-1.181901,0.706301,-0.000105,16.143,0.5152,14.929,0.000,1704,86400,1,28.578,0
29.648,-1.181901,0.706301,-0.000105,16.143,0.5152,14.674,0.000,1704,86400,1,28.979,0
30.053,-1.181901,0.706301,-0.000105,16.143,0.5152,14.267,0.000,1704,82656,1,29.383,0
30.490,-1.181901,0.706301,-0.000105,16.143,0.5152,20.291,0.000,1704,86400,1,29.821,0
30.892,-1.181901,0.706301,-0.000105,16.143,0.5152,13.885,0.000,1704,86400,1,30.223,0
31.294,-1.181901,0.706301,-0.000105,16.143,0.5152,12.260,0.000,1704,86400,1,30.625,0
31.695,-1.181901,0.706301,-0.000105,16.143,0.5152,15.572,0.000,1704,86400,1,31.026,0
32.116,-1.181901,0.706301,-0.000105,16.143,0.5152,14.064,0.000,1704,86400,1,31.446,0
32.516,-1.181901,0.706301,-0.000105,16.143,0.5152,15.292,0.000,1704,86400,1,31.846,0
32.917,-1.181901,0.706301,-0.000105,16.143,0.5152,20.656,0.000,1704,86400,1,32.248,0
33.335,-1.181901,0.706301,-0.000105,16.143,0.5152,16.728,0.000,1704,86400,1,32.665,0
33.748,-1.181901,0.706301,-0.000105,16.143,0.5152,17.832,0.000,1704,86400,1,33.078,0
34.153,-1.181901,0.706301,-0.000105,16.143,0.5152,22.152,0.000,1704,82560,1,33.484,0
34.573,-1.181901,0.706301,-0.000105,16.143,0.5152,13.664,0.000,1704,86400,1,33.904,0
34.983,-1.181901,0.706301,-0.000105,16.143,0.5152,17.652,0.000,1704,86400,1,34.314,0
35.389,-1.181901,0.706301,-0.000105,16.143,0.5152,16.801,0.000,1704,86400,1,34.720,0
35.790,-1.181901,0.706301,-0.000105,16.143,0.5152,14.297,0.000,1704,86400,1,35.121,0
36.193,-1.181901,0.706301,-0.000105,16.143,0.5152,12.804,0.000,1704,86304,1,35.524,0
36.596,-1.181901,0.706301,-0.000105,16.143,0.5152,12.232,0.000,1704,86400,1,35.927,0
36.998,-1.181901,0.706301,-0.000105,16.143,0.5152,15.682,0.000,1704,86304,1,36.329,0
37.417,-1.181901,0.706301,-0.000105,16.143,0.5152,14.609,0.000,1704,86400,1,36.747,0
37.833,-1.181901,0.706301,-0.000105,16.143,0.5152,14.617,0.000,1704,86400,1,37.164,0
38.235,-1.181901,0.706301,-0.000105,16.143,0.5152,20.919,0.000,1704,86400,1,37.566,0
38.645,-1.181901,0.706301,-0.000105,16.143,0.5152,22.300,0.000,1704,86400,1,37.976,0
39.049,-1.181901,0.706301,-0.000105,16.143,0.5152,17.852,0.000,1704,86400,1,38.380,0
39.476,-1.181901,0.706301,-0.000105,16.143,0.5152,17.829,0.000,1704,86400,1,38.807,0
39.892,-1.181901,0.706301,-0.000105,16.143,0.5152,20.776,0.000,1704,86400,1,39.223,0
40.318,-1.181901,0.706301,-0.000105,16.143,0.5152,9.098,0.000,1704,86400,1,39.649,0
40.741,-1.181901,0.706301,-0.000105,16.143,0.5152,16.178,0.000,1704,86400,1,40.071,0
41.148,-1.181901,0.706301,-0.000105,16.143,0.5152,14.462,0.000,1704,86400,1,40.478,0
41.551,-1.181901,0.706301,-0.000105,16.143,0.5152,18.777,0.000,1704,86400,1,40.881,0
41.953,-1.181901,0.706301,-0.000105,16.143,0.5152,18.777,0.000,1704,86400,1,41.283,0
42.359,-1.181901,0.706301,-0.000105,16.143,0.5152,14.135,0.000,1704,86400,1,41.690,0
42.777,-1.181901,0.706301,-0.000105,16.143,0.5152,13.136,0.000,1704,86400,1,42.108,0
43.193,-1.181901,0.706301,-0.000105,16.143,0.5152,13.878,0.000,1704,82656,1,42.523,0
43.593,-1.181901,0.706301,-0.000105,16.143,0.5152,19.874,0.000,1704,86400,1,42.924,0
43.996,-1.181901,0.706301,-0.000105,16.143,0.5152,16.620,0.000,1704,86304,1,43.326,0
44.400,-1.181901,0.706301,-0.000105,16.143,0.5152,14.565,0.000,1704,86400,1,43.730,0
44.845,-1.181901,0.706301,-0.000105,16.143,0.5152,19.975,0.000,1704,86400,1,44.176,0
45.247,-1.181901,0.706301,-0.000105,16.143,0.5152,17.092,0.000,1704,86400,1,44.578,0
45.660,-1.181901,0.706301,-0.000105,16.143,0.5152,14.890,0.000,1704,86400,1,44.990,0
46.064,-1.181901,0.706301,-0.000105,16.143,0.5152,16.317,0.000,1704,82656,1,45.395,0
46.474,-1.181901,0.706301,-0.000105,16.143,0.5152,11.770,0.000,1704,86400,1,45.805,0
46.891,-1.181901,0.706301,-0.000105,16.143,0.5152,16.484,0.000,1704,86400,1,46.222,0
47.298,-1.181901,0.706301,-0.000105,16.143,0.5152,16.657,0.000,1704,86400,1,46.629,0
47.699,-1.181901,0.706301,-0.000105,16.143,0.5152,15.347,0.000,1704,86400,1,47.030,0
48.115,-1.181901,0.706301,-0.000105,16.143,0.5152,13.693,0.000,1704,86400,1,47.446,0
48.522,-1.181901,0.706301,-0.000105,16.143,0.5152,18.512,0.000,1704,86400,1,47.853,0
48.961,-1.181901,0.706301,-0.000105,16.143,0.5152,14.636,0.000,1704,86304,1,48.292,0
49.378,-1.181901,0.706301,-0.000105,16.143,0.5152,12.027,0.000,1704,86400,1,48.709,0
49.796,-1.181901,0.706301,-0.000105,16.143,0.5152,18.660,0.000,1704,86400,1,49.127,0
50.198,-1.181901,0.706301,-0.000105,16.143,0.5152,17.779,0.000,1704,86400,1,49.529,0
50.614,-1.181901,0.706301,-0.000105,16.143,0.5152,16.457,0.000,1704,86400,1,49.945,0
51.017,-1.181901,0.706301,-0.000105,16.143,0.5152,15.253,0.000,1704,82656,1,50.347,0
51.424,-1.181901,0.706301,-0.000105,16.143,0.5152,21.352,0.000,1704,86400,1,50.754,0
51.834,-1.181901,0.706301,-0.000105,16.143,0.5152,16.687,0.000,1704,86400,1,51.165,0
52.240,-1.181901,0.706301,-0.000105,16.143,0.5152,15.628,0.000,1704,82656,1,51.571,0
52.643,-1.181901,0.706301,-0.000105,16.143,0.5152,15.822,0.000,1704,86400,1,51.974,0
53.044,-1.181901,0.706301,-0.000105,16.143,0.5152,15.255,0.000,1704,82656,1,52.375,0
53.444,-1.181901,0.706301,-0.000105,16.143,0.5152,13.909,0.000,1704,86400,1,52.775,0
53.892,-1.181901,0.706301,-0.000105,16.143,0.5152,14.730,0.000,1704,86400,1,53.223,0
54.294,-1.181901,0.706301,-0.000105,16.143,0.5152,16.635,0.000,1704,82656,1,53.625,0
54.716,-1.181901,0.706301,-0.000105,16.143,0.5152,15.547,0.000,1704,86400,1,54.047,0
55.132,-1.181901,0.706301,-0.000105,16.143,0.5152,17.677,0.000,1704,86400,1,54.463,0
55.534,-1.181901,0.706301,-0.000105,16.143,0.5152,13.199,0.000,1704,86400,1,54.865,0
55.946,-1.181901,0.706301,-0.000105,16.143,0.5152,17.855,0.000,1704,86304,1,55.277,0
56.360,-1.181901,0.706301,-0.000105,16.143,0.5152,17.900,0.000,1704,86400,1,55.690,0
56.801,-1.181901,0.706301,-0.000105,16.143,0.5152,17.195,0.000,1704,86400,1,56.132,0
57.227,-1.181901,0.706301,-0.000105,16.143,0.5152,13.611,0.000,1704,86400,1,56.558,0
57.644,-1.181901,0.706301,-0.000105,16.143,0.5152,15.202,0.000,1704,86400,1,56.975,0
58.044,-1.181901,0.706301,-0.000105,16.143,0.5152,14.025,0.000,1704,82656,1,57.375,0
58.449,-1.181901,0.706301,-0.000105,16.143,0.5152,17.594,0.000,1704,86400,1,57.780,0
58.894,-1.181901,0.706301,-0.000105,16.143,0.5152,16.562,0.000,1704,86400,1,58.225,0
59.307,-1.181901,0.706301,-0.000105,16.143,0.5152,16.851,0.000,1704,86304,1,58.638,0
59.725,-1.181901,0.706301,-0.000105,16.143,0.5152,15.171,0.000,1704,86400,1,59.056,0
60.133,-1.181901,0.706301,-0.000105,16.143,0.5152,15.532,0.000,1704,86400,1,59.463,0
60.542,-1.181901,0.706301,-0.000105,16.143,0.5152,16.300,0.000,1704,86400,1,59.873,0
60.942,-1.181901,0.706301,-0.000105,16.143,0.5152,24.118,0.000,1704,86400,1,60.273,0
61.361,-1.181901,0.706301,-0.000105,16.143,0.5152,13.031,0.000,1704,86400,1,60.692,0
61.773,-1.181901,0.706301,-0.000105,16.143,0.5152,16.257,0.000,1704,86400,1,61.104,0
62.173,-1.181901,0.706301,-0.000105,16.143,0.5152,15.180,0.000,1704,86400,1,61.504,0
62.593,-1.181901,0.706301,-0.000105,16.143,0.5152,18.052,0.000,1704,86400,1,61.924,0
62.998,-1.181901,0.706301,-0.000105,16.143,0.5152,15.612,0.000,1704,86400,1,62.329,0
63.398,-1.181901,0.706301,-0.000105,16.143,0.5152,14.528,0.000,1704,86400,1,62.729,0
63.799,-1.181901,0.706301,-0.000105,16.143,0.5152,18.250,0.000,1704,86400,1,63.129,0
64.248,-1.181901,0.706301,-0.000105,16.143,0.5152,20.146,0.000,1704,86400,1,63.578,0
64.648,-1.181901,0.706301,-0.000105,16.143,0.5152,16.878,0.000,1704,86400,1,63.979,0
65.049,-1.181901,0.706301,-0.000105,16.143,0.5152,18.513,0.000,1704,82656,1,64.380,0
65.450,-1.181901,0.706301,-0.000105,16.143,0.5152,14.661,0.000,1704,86400,1,64.781,0
65.852,-1.181901,0.706301,-0.000105,16.143,0.5152,15.825,0.000,1704,86400,1,65.183,0
66.293,-1.181901,0.706301,-0.000105,16.143,0.5152,13.689,0.000,1704,86400,1,65.624,0
66.695,-1.181901,0.706301,-0.000105,16.143,0.5152,16.820,0.000,1704,86400,1,66.026,0
67.098,-1.181901,0.706301,-0.000105,16.143,0.5152,17.557,0.000,1704,82656,1,66.429,0
67.516,-1.181901,0.706301,-0.000105,16.143,0.5152,14.249,0.000,1704,86400,1,66.846,0
67.916,-1.181901,0.706301,-0.000105,16.143,0.5152,21.549,0.000,1704,86400,1,67.247,0
68.334,-1.181901,0.706301,-0.000105,16.143,0.5152,21.251,0.000,1704,86400,1,67.665,0
